,Unnamed: 0,target_var,condition_var,condition_val,cond_target_dist,prob,marginal,condition_influence,type,prob_std,prop_valid,n_intermediate,prop_d_separating,all_intermediate_vars,checkpoint,checkpoint_idx
58,58.0,X0,X30,0,5.0,0.8393867121811174,0.8393867121811175,1.1102230246251563e-16,true,,,,,,,
59,59.0,X0,X30,1,5.0,0.8393867121811176,0.8393867121811175,1.1102230246251563e-16,true,,,,,,,
60,60.0,X0,X31,0,5.0,0.8393867121811175,0.8393867121811175,0.0,true,,,,,,,
61,61.0,X0,X31,1,5.0,0.8393867121811174,0.8393867121811175,1.1102230246251563e-16,true,,,,,,,
62,62.0,X0,X32,0,-1.0,0.8393867121811175,0.8393867121811175,0.0,true,,,,,,,
63,63.0,X0,X32,1,-1.0,0.8393867121811175,0.8393867121811175,0.0,true,,,,,,,
64,64.0,X0,X33,0,6.0,0.8393867121811175,0.8393867121811175,0.0,true,,,,,,,
65,65.0,X0,X33,1,6.0,0.8393867121811174,0.8393867121811175,1.1102230246251563e-16,true,,,,,,,
66,66.0,X0,X34,0,-1.0,0.8393867121811175,0.8393867121811175,0.0,true,,,,,,,
67,67.0,X0,X34,1,-1.0,0.8393867121811175,0.8393867121811175,0.0,true,,,,,,,
68,68.0,X0,X35,0,-1.0,0.8393867121811175,0.8393867121811175,0.0,true,,,,,,,
69,69.0,X0,X35,1,-1.0,0.8393867121811175,0.8393867121811175,0.0,true,,,,,,,
70,70.0,X0,X36,0,5.0,0.8393867121811174,0.8393867121811175,1.1102230246251563e-16,true,,,,,,,
71,71.0,X0,X36,1,5.0,0.8393867121811174,0.8393867121811175,1.1102230246251563e-16,true,,,,,,,
72,72.0,X0,X37,0,6.0,0.8393867121811174,0.8393867121811175,1.1102230246251563e-16,true,,,,,,,
73,73.0,X0,X37,1,6.0,0.8393867121811175,0.8393867121811175,0.0,true,,,,,,,
74,74.0,X0,X38,0,7.0,0.8393867121811174,0.8393867121811175,1.1102230246251563e-16,true,,,,,,,
75,75.0,X0,X38,1,7.0,0.8393867121811175,0.8393867121811175,0.0,true,,,,,,,
76,76.0,X0,X39,0,5.0,0.8393867121811175,0.8393867121811175,0.0,true,,,,,,,
77,77.0,X0,X39,1,5.0,0.8393867121811175,0.8393867121811175,0.0,true,,,,,,,
78,78.0,X0,X40,0,5.0,0.8393867121811174,0.8393867121811175,1.1102230246251563e-16,true,,,,,,,
79,79.0,X0,X40,1,5.0,0.8393867121811174,0.8393867121811175,1.1102230246251563e-16,true,,,,,,,
80,80.0,X0,X41,0,4.0,0.8393867121811174,0.8393867121811175,1.1102230246251563e-16,true,,,,,,,
81,81.0,X0,X41,1,4.0,0.8393867121811176,0.8393867121811175,1.1102230246251563e-16,true,,,,,,,
82,82.0,X0,X42,0,9.0,0.8393867121811176,0.8393867121811175,1.1102230246251563e-16,true,,,,,,,
83,83.0,X0,X42,1,9.0,0.8393867121811174,0.8393867121811175,1.1102230246251563e-16,true,,,,,,,
84,84.0,X0,X43,0,-1.0,0.8393867121811175,0.8393867121811175,0.0,true,,,,,,,
85,85.0,X0,X43,1,-1.0,0.8393867121811175,0.8393867121811175,0.0,true,,,,,,,
86,86.0,X0,X44,0,8.0,0.8393867121811174,0.8393867121811175,1.1102230246251563e-16,true,,,,,,,
87,87.0,X0,X44,1,8.0,0.8393867121811176,0.8393867121811175,1.1102230246251563e-16,true,,,,,,,
88,88.0,X0,X45,0,-1.0,0.8393867121811175,0.8393867121811175,0.0,true,,,,,,,
89,89.0,X0,X45,1,-1.0,0.8393867121811175,0.8393867121811175,0.0,true,,,,,,,
90,90.0,X0,X46,0,-1.0,0.8393867121811175,0.8393867121811175,0.0,true,,,,,,,
91,91.0,X0,X46,1,-1.0,0.8393867121811175,0.8393867121811175,0.0,true,,,,,,,
92,92.0,X0,X47,0,-1.0,0.8393867121811175,0.8393867121811175,0.0,true,,,,,,,
93,93.0,X0,X47,1,-1.0,0.8393867121811175,0.8393867121811175,0.0,true,,,,,,,
94,94.0,X0,X48,0,5.0,0.8393867121811174,0.8393867121811175,1.1102230246251563e-16,true,,,,,,,
95,95.0,X0,X48,1,5.0,0.8393867121811174,0.8393867121811175,1.1102230246251563e-16,true,,,,,,,
96,96.0,X0,X49,0,4.0,0.8393867121811174,0.8393867121811175,1.1102230246251563e-16,true,,,,,,,
97,97.0,X0,X49,1,4.0,0.8393867121811176,0.8393867121811175,1.1102230246251563e-16,true,,,,,,,
98,98.0,X0,X50,0,5.0,0.8393867121811174,0.8393867121811175,1.1102230246251563e-16,true,,,,,,,
99,99.0,X0,X50,1,5.0,0.8393867121811174,0.8393867121811175,1.1102230246251563e-16,true,,,,,,,
100,100.0,X0,X51,0,4.0,0.8393867121811174,0.8393867121811175,1.1102230246251563e-16,true,,,,,,,
101,101.0,X0,X51,1,4.0,0.8393867121811175,0.8393867121811175,0.0,true,,,,,,,
102,102.0,X0,X52,0,8.0,0.8393867121811175,0.8393867121811175,0.0,true,,,,,,,
103,103.0,X0,X52,1,8.0,0.8393867121811174,0.8393867121811175,1.1102230246251563e-16,true,,,,,,,
104,104.0,X0,X53,0,4.0,0.8393867121811174,0.8393867121811175,1.1102230246251563e-16,true,,,,,,,
105,105.0,X0,X53,1,4.0,0.8393867121811174,0.8393867121811175,1.1102230246251563e-16,true,,,,,,,
106,106.0,X0,X54,0,8.0,0.8393867121811174,0.8393867121811175,1.1102230246251563e-16,true,,,,,,,
107,107.0,X0,X54,1,8.0,0.8393867121811174,0.8393867121811175,1.1102230246251563e-16,true,,,,,,,
108,108.0,X0,X55,0,4.0,0.8393867121811176,0.8393867121811175,1.1102230246251563e-16,true,,,,,,,
109,109.0,X0,X55,1,4.0,0.8393867121811175,0.8393867121811175,0.0,true,,,,,,,
110,110.0,X0,X56,0,7.0,0.8393867121811174,0.8393867121811175,1.1102230246251563e-16,true,,,,,,,
111,111.0,X0,X56,1,7.0,0.8393867121811174,0.8393867121811175,1.1102230246251563e-16,true,,,,,,,
112,112.0,X0,X57,0,10.0,0.8393867121811176,0.8393867121811175,1.1102230246251563e-16,true,,,,,,,
113,113.0,X0,X57,1,10.0,0.8393867121811176,0.8393867121811175,1.1102230246251563e-16,true,,,,,,,
114,114.0,X0,X58,0,8.0,0.8393867121811174,0.8393867121811175,1.1102230246251563e-16,true,,,,,,,
115,115.0,X0,X58,1,8.0,0.8393867121811175,0.8393867121811175,0.0,true,,,,,,,
116,116.0,X0,X59,0,3.0,0.8393867121811174,0.8393867121811175,1.1102230246251563e-16,true,,,,,,,
117,117.0,X0,X59,1,3.0,0.8393867121811174,0.8393867121811175,1.1102230246251563e-16,true,,,,,,,
118,118.0,X0,X60,0,4.0,0.8393867121811174,0.8393867121811175,1.1102230246251563e-16,true,,,,,,,
119,119.0,X0,X60,1,4.0,0.8393867121811175,0.8393867121811175,0.0,true,,,,,,,
120,120.0,X0,X61,0,5.0,0.8393867121811175,0.8393867121811175,0.0,true,,,,,,,
121,121.0,X0,X61,1,5.0,0.8393867121811176,0.8393867121811175,1.1102230246251563e-16,true,,,,,,,
122,122.0,X0,X62,0,4.0,0.8393867121811174,0.8393867121811175,1.1102230246251563e-16,true,,,,,,,
123,123.0,X0,X62,1,4.0,0.8393867121811175,0.8393867121811175,0.0,true,,,,,,,
124,124.0,X0,X63,0,4.0,0.8284967552427208,0.8393867121811175,0.0108899569383966,true,,,,,,,
125,125.0,X0,X63,1,4.0,0.8469075130720707,0.8393867121811175,0.0075208008909531,true,,,,,,,
126,126.0,X0,X64,0,4.0,0.8393867121811176,0.8393867121811175,1.1102230246251563e-16,true,,,,,,,
127,127.0,X0,X64,1,4.0,0.8393867121811174,0.8393867121811175,1.1102230246251563e-16,true,,,,,,,
128,128.0,X0,X65,0,-1.0,0.8393867121811175,0.8393867121811175,0.0,true,,,,,,,
129,129.0,X0,X65,1,-1.0,0.8393867121811175,0.8393867121811175,0.0,true,,,,,,,
130,130.0,X0,X66,0,3.0,0.8469136469110666,0.8393867121811175,0.0075269347299491,true,,,,,,,
131,131.0,X0,X66,1,3.0,0.8256989065646574,0.8393867121811175,0.0136878056164601,true,,,,,,,
132,132.0,X0,X67,0,7.0,0.8393867121811175,0.8393867121811175,0.0,true,,,,,,,
133,133.0,X0,X67,1,7.0,0.8393867121811175,0.8393867121811175,0.0,true,,,,,,,
134,134.0,X0,X68,0,5.0,0.8393867121811175,0.8393867121811175,0.0,true,,,,,,,
135,135.0,X0,X68,1,5.0,0.8393867121811175,0.8393867121811175,0.0,true,,,,,,,
136,136.0,X0,X69,0,-1.0,0.8393867121811175,0.8393867121811175,0.0,true,,,,,,,
137,137.0,X0,X69,1,-1.0,0.8393867121811175,0.8393867121811175,0.0,true,,,,,,,
138,138.0,X0,X70,0,5.0,0.8393867121811176,0.8393867121811175,1.1102230246251563e-16,true,,,,,,,
139,139.0,X0,X70,1,5.0,0.8393867121811176,0.8393867121811175,1.1102230246251563e-16,true,,,,,,,
140,140.0,X0,X71,0,4.0,0.8393867121811174,0.8393867121811175,1.1102230246251563e-16,true,,,,,,,
141,141.0,X0,X71,1,4.0,0.8393867121811176,0.8393867121811175,1.1102230246251563e-16,true,,,,,,,
142,142.0,X0,X72,0,-1.0,0.8393867121811175,0.8393867121811175,0.0,true,,,,,,,
143,143.0,X0,X72,1,-1.0,0.8393867121811175,0.8393867121811175,0.0,true,,,,,,,
144,144.0,X0,X73,0,8.0,0.8393867121811176,0.8393867121811175,1.1102230246251563e-16,true,,,,,,,
145,145.0,X0,X73,1,8.0,0.8393867121811175,0.8393867121811175,0.0,true,,,,,,,
146,146.0,X0,X74,0,6.0,0.8393867121811175,0.8393867121811175,0.0,true,,,,,,,
147,147.0,X0,X74,1,6.0,0.8393867121811174,0.8393867121811175,1.1102230246251563e-16,true,,,,,,,
148,148.0,X0,X75,0,-1.0,0.8393867121811175,0.8393867121811175,0.0,true,,,,,,,
149,149.0,X0,X75,1,-1.0,0.8393867121811175,0.8393867121811175,0.0,true,,,,,,,
150,150.0,X0,X76,0,-1.0,0.8393867121811175,0.8393867121811175,0.0,true,,,,,,,
151,151.0,X0,X76,1,-1.0,0.8393867121811175,0.8393867121811175,0.0,true,,,,,,,
152,152.0,X0,X77,0,-1.0,0.8393867121811175,0.8393867121811175,0.0,true,,,,,,,
153,153.0,X0,X77,1,-1.0,0.8393867121811175,0.8393867121811175,0.0,true,,,,,,,
154,154.0,X0,X78,0,5.0,0.8388461132365199,0.8393867121811175,0.0005405989445975,true,,,,,,,
155,155.0,X0,X78,1,5.0,0.8421561391323592,0.8393867121811175,0.0027694269512417,true,,,,,,,
156,156.0,X0,X79,0,-1.0,0.8393867121811175,0.8393867121811175,0.0,true,,,,,,,
157,157.0,X0,X79,1,-1.0,0.8393867121811175,0.8393867121811175,0.0,true,,,,,,,
158,158.0,X0,X80,0,5.0,0.8393867121811174,0.8393867121811175,1.1102230246251563e-16,true,,,,,,,
159,159.0,X0,X80,1,5.0,0.8393867121811174,0.8393867121811175,1.1102230246251563e-16,true,,,,,,,
160,160.0,X0,X81,0,4.0,0.8393867121811174,0.8393867121811175,1.1102230246251563e-16,true,,,,,,,
161,161.0,X0,X81,1,4.0,0.8393867121811174,0.8393867121811175,1.1102230246251563e-16,true,,,,,,,
162,162.0,X0,X82,0,-1.0,0.8393867121811175,0.8393867121811175,0.0,true,,,,,,,
163,163.0,X0,X82,1,-1.0,0.8393867121811175,0.8393867121811175,0.0,true,,,,,,,
164,164.0,X0,X83,0,2.0,0.8542326703197458,0.8393867121811175,0.0148459581386283,true,,,,,,,
165,165.0,X0,X83,1,2.0,0.7721522895931998,0.8393867121811175,0.0672344225879176,true,,,,,,,
166,166.0,X0,X84,0,7.0,0.8393867121811174,0.8393867121811175,1.1102230246251563e-16,true,,,,,,,
167,167.0,X0,X84,1,7.0,0.8393867121811174,0.8393867121811175,1.1102230246251563e-16,true,,,,,,,
168,168.0,X0,X85,0,6.0,0.8393867121811176,0.8393867121811175,1.1102230246251563e-16,true,,,,,,,
169,169.0,X0,X85,1,6.0,0.8393867121811174,0.8393867121811175,1.1102230246251563e-16,true,,,,,,,
170,170.0,X0,X86,0,6.0,0.8393867121811174,0.8393867121811175,1.1102230246251563e-16,true,,,,,,,
171,171.0,X0,X86,1,6.0,0.8393867121811174,0.8393867121811175,1.1102230246251563e-16,true,,,,,,,
172,172.0,X0,X87,0,7.0,0.8393867121811174,0.8393867121811175,1.1102230246251563e-16,true,,,,,,,
173,173.0,X0,X87,1,7.0,0.8393867121811174,0.8393867121811175,1.1102230246251563e-16,true,,,,,,,
174,174.0,X0,X88,0,6.0,0.8393867121811174,0.8393867121811175,1.1102230246251563e-16,true,,,,,,,
175,175.0,X0,X88,1,6.0,0.8393867121811174,0.8393867121811175,1.1102230246251563e-16,true,,,,,,,
176,176.0,X0,X89,0,9.0,0.8393867121811174,0.8393867121811175,1.1102230246251563e-16,true,,,,,,,
177,177.0,X0,X89,1,9.0,0.8393867121811176,0.8393867121811175,1.1102230246251563e-16,true,,,,,,,
178,178.0,X0,X90,0,5.0,0.8452984373824001,0.8393867121811175,0.0059117252012825,true,,,,,,,
179,179.0,X0,X90,1,5.0,0.8288615971463908,0.8393867121811175,0.0105251150347266,true,,,,,,,
180,180.0,X0,X91,0,-1.0,0.8393867121811175,0.8393867121811175,0.0,true,,,,,,,
181,181.0,X0,X91,1,-1.0,0.8393867121811175,0.8393867121811175,0.0,true,,,,,,,
182,182.0,X0,X92,0,9.0,0.8393867121811175,0.8393867121811175,0.0,true,,,,,,,
183,183.0,X0,X92,1,9.0,0.8393867121811174,0.8393867121811175,1.1102230246251563e-16,true,,,,,,,
184,184.0,X0,X93,0,-1.0,0.8393867121811175,0.8393867121811175,0.0,true,,,,,,,
185,185.0,X0,X93,1,-1.0,0.8393867121811175,0.8393867121811175,0.0,true,,,,,,,
186,186.0,X0,X94,0,6.0,0.8393867121811176,0.8393867121811175,1.1102230246251563e-16,true,,,,,,,
187,187.0,X0,X94,1,6.0,0.8393867121811174,0.8393867121811175,1.1102230246251563e-16,true,,,,,,,
188,188.0,X0,X95,0,5.0,0.8393867121811175,0.8393867121811175,0.0,true,,,,,,,
189,189.0,X0,X95,1,5.0,0.8393867121811174,0.8393867121811175,1.1102230246251563e-16,true,,,,,,,
190,190.0,X0,X96,0,7.0,0.8393867121811175,0.8393867121811175,0.0,true,,,,,,,
191,191.0,X0,X96,1,7.0,0.8393867121811175,0.8393867121811175,0.0,true,,,,,,,
192,192.0,X0,X97,0,7.0,0.8393867121811175,0.8393867121811175,0.0,true,,,,,,,
193,193.0,X0,X97,1,7.0,0.8393867121811176,0.8393867121811175,1.1102230246251563e-16,true,,,,,,,
194,194.0,X0,X98,0,2.0,0.8506512528829936,0.8393867121811175,0.0112645407018761,true,,,,,,,
195,195.0,X0,X98,1,2.0,0.8200875512728075,0.8393867121811175,0.0192991609083099,true,,,,,,,
196,196.0,X0,X99,0,3.0,0.8393867121811174,0.8393867121811175,1.1102230246251563e-16,true,,,,,,,
197,197.0,X0,X99,1,3.0,0.8393867121811174,0.8393867121811175,1.1102230246251563e-16,true,,,,,,,
198,198.0,X1,X0,0,7.0,0.5592115871046881,0.5592115871046881,0.0,true,,,,,,,
199,199.0,X1,X0,1,7.0,0.5592115871046881,0.5592115871046881,0.0,true,,,,,,,
200,200.0,X1,X2,0,6.0,0.5592115871046881,0.5592115871046881,0.0,true,,,,,,,
201,201.0,X1,X2,1,6.0,0.5592115871046881,0.5592115871046881,0.0,true,,,,,,,
202,202.0,X1,X3,0,-1.0,0.5592115871046881,0.5592115871046881,0.0,true,,,,,,,
203,203.0,X1,X3,1,-1.0,0.5592115871046881,0.5592115871046881,0.0,true,,,,,,,
204,204.0,X1,X4,0,7.0,0.5592115871046881,0.5592115871046881,0.0,true,,,,,,,
205,205.0,X1,X4,1,7.0,0.5592115871046881,0.5592115871046881,0.0,true,,,,,,,
206,206.0,X1,X5,0,6.0,0.5592115871046881,0.5592115871046881,0.0,true,,,,,,,
207,207.0,X1,X5,1,6.0,0.5592115871046881,0.5592115871046881,0.0,true,,,,,,,
208,208.0,X1,X6,0,-1.0,0.5592115871046881,0.5592115871046881,0.0,true,,,,,,,
209,209.0,X1,X6,1,-1.0,0.5592115871046881,0.5592115871046881,0.0,true,,,,,,,
210,210.0,X1,X7,0,5.0,0.5530836624271482,0.5592115871046881,0.0061279246775398,true,,,,,,,
211,211.0,X1,X7,1,5.0,0.5596593647127046,0.5592115871046881,0.0004477776080165,true,,,,,,,
212,212.0,X1,X8,0,4.0,0.5592115871046881,0.5592115871046881,0.0,true,,,,,,,
213,213.0,X1,X8,1,4.0,0.5592115871046881,0.5592115871046881,0.0,true,,,,,,,
214,214.0,X1,X9,0,8.0,0.5592115871046881,0.5592115871046881,0.0,true,,,,,,,
215,215.0,X1,X9,1,8.0,0.5592115871046881,0.5592115871046881,0.0,true,,,,,,,
216,216.0,X1,X10,0,8.0,0.5592115871046881,0.5592115871046881,0.0,true,,,,,,,
217,217.0,X1,X10,1,8.0,0.5592115871046881,0.5592115871046881,0.0,true,,,,,,,
218,218.0,X1,X11,0,10.0,0.5592115871046881,0.5592115871046881,0.0,true,,,,,,,
219,219.0,X1,X11,1,10.0,0.5592115871046881,0.5592115871046881,0.0,true,,,,,,,
220,220.0,X1,X12,0,6.0,0.5592115871046881,0.5592115871046881,0.0,true,,,,,,,
221,221.0,X1,X12,1,6.0,0.5592115871046881,0.5592115871046881,0.0,true,,,,,,,
222,222.0,X1,X13,0,7.0,0.5592115853574566,0.5592115871046881,1.747231470616839e-09,true,,,,,,,
223,223.0,X1,X13,1,7.0,0.5592115886022739,0.5592115871046881,1.4975858331212064e-09,true,,,,,,,
224,224.0,X1,X14,0,11.0,0.5592115871046881,0.5592115871046881,0.0,true,,,,,,,
225,225.0,X1,X14,1,11.0,0.5592115871046881,0.5592115871046881,0.0,true,,,,,,,
226,226.0,X1,X15,0,7.0,0.5592115871046881,0.5592115871046881,0.0,true,,,,,,,
227,227.0,X1,X15,1,7.0,0.5592115871046881,0.5592115871046881,0.0,true,,,,,,,
228,228.0,X1,X16,0,8.0,0.5592115871046881,0.5592115871046881,0.0,true,,,,,,,
229,229.0,X1,X16,1,8.0,0.5592115871046881,0.5592115871046881,0.0,true,,,,,,,
230,230.0,X1,X17,0,5.0,0.5592115871046881,0.5592115871046881,0.0,true,,,,,,,
231,231.0,X1,X17,1,5.0,0.559211587104688,0.5592115871046881,1.1102230246251563e-16,true,,,,,,,
232,232.0,X1,X18,0,-1.0,0.5592115871046881,0.5592115871046881,0.0,true,,,,,,,
233,233.0,X1,X18,1,-1.0,0.5592115871046881,0.5592115871046881,0.0,true,,,,,,,
234,234.0,X1,X19,0,9.0,0.5592115871046881,0.5592115871046881,0.0,true,,,,,,,
235,235.0,X1,X19,1,9.0,0.5592115871046881,0.5592115871046881,0.0,true,,,,,,,
236,236.0,X1,X20,0,6.0,0.558953829322321,0.5592115871046881,0.0002577577823671,true,,,,,,,
237,237.0,X1,X20,1,6.0,0.5593198613302256,0.5592115871046881,0.0001082742255374,true,,,,,,,
238,238.0,X1,X21,0,9.0,0.5592115871046881,0.5592115871046881,0.0,true,,,,,,,
239,239.0,X1,X21,1,9.0,0.5592115871046881,0.5592115871046881,0.0,true,,,,,,,
240,240.0,X1,X22,0,9.0,0.5592115871046881,0.5592115871046881,0.0,true,,,,,,,
241,241.0,X1,X22,1,9.0,0.5592115871046881,0.5592115871046881,0.0,true,,,,,,,
242,242.0,X1,X23,0,4.0,0.5597235758612139,0.5592115871046881,0.0005119887565258,true,,,,,,,
243,243.0,X1,X23,1,4.0,0.5435390192212336,0.5592115871046881,0.0156725678834545,true,,,,,,,
244,244.0,X1,X24,0,-1.0,0.5592115871046881,0.5592115871046881,0.0,true,,,,,,,
245,245.0,X1,X24,1,-1.0,0.5592115871046881,0.5592115871046881,0.0,true,,,,,,,
246,246.0,X1,X25,0,8.0,0.5592115871046881,0.5592115871046881,0.0,true,,,,,,,
247,247.0,X1,X25,1,8.0,0.5592115871046881,0.5592115871046881,0.0,true,,,,,,,
248,248.0,X1,X26,0,9.0,0.5592115871046881,0.5592115871046881,0.0,true,,,,,,,
249,249.0,X1,X26,1,9.0,0.5592115871046881,0.5592115871046881,0.0,true,,,,,,,
250,250.0,X1,X27,0,-1.0,0.5592115871046881,0.5592115871046881,0.0,true,,,,,,,
251,251.0,X1,X27,1,-1.0,0.5592115871046881,0.5592115871046881,0.0,true,,,,,,,
252,252.0,X1,X28,0,7.0,0.5592115871046881,0.5592115871046881,0.0,true,,,,,,,
253,253.0,X1,X28,1,7.0,0.5592115871046881,0.5592115871046881,0.0,true,,,,,,,
254,254.0,X1,X29,0,8.0,0.5592115871046881,0.5592115871046881,0.0,true,,,,,,,
255,255.0,X1,X29,1,8.0,0.5592115871046881,0.5592115871046881,0.0,true,,,,,,,
256,256.0,X1,X30,0,2.0,0.5749068404845644,0.5592115871046881,0.0156952533798763,true,,,,,,,
257,257.0,X1,X30,1,2.0,0.37363686483365,0.5592115871046881,0.1855747222710381,true,,,,,,,
258,258.0,X1,X31,0,6.0,0.5592115871046881,0.5592115871046881,0.0,true,,,,,,,
259,259.0,X1,X31,1,6.0,0.5592115871046881,0.5592115871046881,0.0,true,,,,,,,
260,260.0,X1,X32,0,-1.0,0.5592115871046881,0.5592115871046881,0.0,true,,,,,,,
